0: validation loss: 10.9366
0: Hellaswag accuracy normalized: 0.2410
1999: Loss 4.041335 | Grad Norm 0.2991 | LR 5.9351e-04 | Time 403.64ms | Tokens/s 1298888.40
2000: validation loss: 3.9712
2000: Hellaswag accuracy normalized: 0.2566
2000: Loss 3.987210 | Grad Norm 0.2420 | LR 5.9350e-04 | Time 18558.43ms | Tokens/s 28250.66
2001: Loss 3.989586 | Grad Norm 0.2710 | LR 5.9349e-04 | Time 403.83ms | Tokens/s 1298274.92
2002: Loss 3.950572 | Grad Norm 0.2720 | LR 5.9348e-04 | Time 404.25ms | Tokens/s 1296936.49
2003: Loss 3.931866 | Grad Norm 0.3193 | LR 5.9347e-04 | Time 406.58ms | Tokens/s 1289503.91
2004: Loss 4.006056 | Grad Norm 0.2691 | LR 5.9346e-04 | Time 405.06ms | Tokens/s 1294347.11
2005: Loss 3.919683 | Grad Norm 0.4148 | LR 5.9345e-04 | Time 402.81ms | Tokens/s 1301569.95
2006: Loss 3.994020 | Grad Norm 0.2703 | LR 5.9344e-04 | Time 401.99ms | Tokens/s 1304242.48
2007: Loss 3.969739 | Grad Norm 0.2598 | LR 5.9343e-04 | Time 403.66ms | Tokens/s 1298824.72
2008: Loss 3.941658 | Grad Norm 0.2860 | LR 5.9342e-04 | Time 404.77ms | Tokens/s 1295276.48
2009: Loss 3.970040 | Grad Norm 0.2807 | LR 5.9341e-04 | Time 405.53ms | Tokens/s 1292834.31
2010: Loss 3.939774 | Grad Norm 0.2528 | LR 5.9340e-04 | Time 403.17ms | Tokens/s 1300402.33
2011: Loss 3.989269 | Grad Norm 0.3062 | LR 5.9339e-04 | Time 404.48ms | Tokens/s 1296207.94
2012: Loss 3.955736 | Grad Norm 0.2834 | LR 5.9338e-04 | Time 403.61ms | Tokens/s 1299004.26
2013: Loss 3.915467 | Grad Norm 0.2741 | LR 5.9337e-04 | Time 404.07ms | Tokens/s 1297529.56
2014: Loss 3.993451 | Grad Norm 0.2882 | LR 5.9336e-04 | Time 404.69ms | Tokens/s 1295521.43
2015: Loss 4.003684 | Grad Norm 0.2706 | LR 5.9335e-04 | Time 403.93ms | Tokens/s 1297966.87
2016: Loss 3.961953 | Grad Norm 0.2693 | LR 5.9334e-04 | Time 404.09ms | Tokens/s 1297467.55
2017: Loss 3.971009 | Grad Norm 0.3151 | LR 5.9333e-04 | Time 404.68ms | Tokens/s 1295571.04
2018: Loss 3.921013 | Grad Norm 0.3037 | LR 5.9332e-04 | Time 404.41ms | Tokens/s 1296424.20
2019: Loss 3.944600 | Grad Norm 0.2487 | LR 5.9331e-04 | Time 403.16ms | Tokens/s 1300453.86
2020: Loss 3.945741 | Grad Norm 0.2441 | LR 5.9330e-04 | Time 405.05ms | Tokens/s 1294389.01
2021: Loss 3.947459 | Grad Norm 0.2764 | LR 5.9328e-04 | Time 403.37ms | Tokens/s 1299765.14
2022: Loss 3.922285 | Grad Norm 0.2569 | LR 5.9327e-04 | Time 402.86ms | Tokens/s 1301408.19
2023: Loss 3.915908 | Grad Norm 0.2519 | LR 5.9326e-04 | Time 403.91ms | Tokens/s 1298018.97
2024: Loss 3.895653 | Grad Norm 0.2580 | LR 5.9325e-04 | Time 404.14ms | Tokens/s 1297288.44
2025: Loss 3.907489 | Grad Norm 0.2451 | LR 5.9324e-04 | Time 403.47ms | Tokens/s 1299456.38
2026: Loss 3.886072 | Grad Norm 0.2331 | LR 5.9323e-04 | Time 404.16ms | Tokens/s 1297244.82
2027: Loss 3.862562 | Grad Norm 0.2383 | LR 5.9322e-04 | Time 404.45ms | Tokens/s 1296296.58
2028: Loss 3.903964 | Grad Norm 0.2528 | LR 5.9321e-04 | Time 401.44ms | Tokens/s 1306019.42
2029: Loss 3.870533 | Grad Norm 0.2306 | LR 5.9320e-04 | Time 404.37ms | Tokens/s 1296567.91
2030: Loss 3.894371 | Grad Norm 0.2853 | LR 5.9319e-04 | Time 405.66ms | Tokens/s 1292438.44
2031: Loss 3.842478 | Grad Norm 0.2407 | LR 5.9318e-04 | Time 402.36ms | Tokens/s 1303043.81
2032: Loss 3.825192 | Grad Norm 0.2843 | LR 5.9317e-04 | Time 404.24ms | Tokens/s 1296968.61
2033: Loss 3.788564 | Grad Norm 0.2259 | LR 5.9316e-04 | Time 402.33ms | Tokens/s 1303136.48
2034: Loss 3.844758 | Grad Norm 0.2713 | LR 5.9315e-04 | Time 403.78ms | Tokens/s 1298461.97
2035: Loss 3.806336 | Grad Norm 0.2528 | LR 5.9314e-04 | Time 403.98ms | Tokens/s 1297805.24
2036: Loss 3.798874 | Grad Norm 0.2433 | LR 5.9313e-04 | Time 403.71ms | Tokens/s 1298690.49
2037: Loss 3.792863 | Grad Norm 0.2594 | LR 5.9312e-04 | Time 403.62ms | Tokens/s 1298965.12
2038: Loss 3.757414 | Grad Norm 0.2508 | LR 5.9311e-04 | Time 403.08ms | Tokens/s 1300700.00
2039: Loss 3.867412 | Grad Norm 0.2555 | LR 5.9310e-04 | Time 402.91ms | Tokens/s 1301248.78
2040: Loss 3.936118 | Grad Norm 0.2672 | LR 5.9309e-04 | Time 403.80ms | Tokens/s 1298400.64
2041: Loss 3.892201 | Grad Norm 0.2676 | LR 5.9308e-04 | Time 403.02ms | Tokens/s 1300913.92
2042: Loss 3.826753 | Grad Norm 0.2674 | LR 5.9307e-04 | Time 402.25ms | Tokens/s 1303395.23
2043: Loss 3.900810 | Grad Norm 0.2369 | LR 5.9306e-04 | Time 402.55ms | Tokens/s 1302407.12
2044: Loss 3.972591 | Grad Norm 0.2662 | LR 5.9305e-04 | Time 404.96ms | Tokens/s 1294670.22
2045: Loss 3.993995 | Grad Norm 0.2378 | LR 5.9304e-04 | Time 403.86ms | Tokens/s 1298181.42
2046: Loss 3.969418 | Grad Norm 0.2578 | LR 5.9303e-04 | Time 403.06ms | Tokens/s 1300754.63
2047: Loss 3.967734 | Grad Norm 0.2631 | LR 5.9302e-04 | Time 405.12ms | Tokens/s 1294167.34
2048: Loss 3.957128 | Grad Norm 0.2808 | LR 5.9301e-04 | Time 403.75ms | Tokens/s 1298544.01
2049: Loss 4.010700 | Grad Norm 0.2870 | LR 5.9300e-04 | Time 404.78ms | Tokens/s 1295243.67
2050: Loss 3.945123 | Grad Norm 0.2663 | LR 5.9298e-04 | Time 403.85ms | Tokens/s 1298216.67
2051: Loss 3.913356 | Grad Norm 0.2414 | LR 5.9297e-04 | Time 404.96ms | Tokens/s 1294650.40
2052: Loss 3.978226 | Grad Norm 0.2811 | LR 5.9296e-04 | Time 404.57ms | Tokens/s 1295912.32
2053: Loss 4.025691 | Grad Norm 0.3097 | LR 5.9295e-04 | Time 403.69ms | Tokens/s 1298730.37
2054: Loss 3.976189 | Grad Norm 0.2650 | LR 5.9294e-04 | Time 406.17ms | Tokens/s 1290822.49
2055: Loss 3.973731 | Grad Norm 0.2626 | LR 5.9293e-04 | Time 404.23ms | Tokens/s 1296998.45
2056: Loss 3.944596 | Grad Norm 0.2411 | LR 5.9292e-04 | Time 403.78ms | Tokens/s 1298453.54
2057: Loss 3.947126 | Grad Norm 0.2698 | LR 5.9291e-04 | Time 404.62ms | Tokens/s 1295749.68
2058: Loss 3.989838 | Grad Norm 0.2455 | LR 5.9290e-04 | Time 404.83ms | Tokens/s 1295088.82
2059: Loss 3.961109 | Grad Norm 0.2407 | LR 5.9289e-04 | Time 403.39ms | Tokens/s 1299712.14
2060: Loss 3.933846 | Grad Norm 0.2892 | LR 5.9288e-04 | Time 404.15ms | Tokens/s 1297267.01
2061: Loss 4.025248 | Grad Norm 0.2659 | LR 5.9287e-04 | Time 402.30ms | Tokens/s 1303212.16
2062: Loss 3.904210 | Grad Norm 0.2700 | LR 5.9286e-04 | Time 403.45ms | Tokens/s 1299511.67
2063: Loss 3.962968 | Grad Norm 0.2511 | LR 5.9285e-04 | Time 403.83ms | Tokens/s 1298275.69
2064: Loss 3.919596 | Grad Norm 0.2577 | LR 5.9284e-04 | Time 404.01ms | Tokens/s 1297701.84
2065: Loss 3.921664 | Grad Norm 0.2705 | LR 5.9283e-04 | Time 403.12ms | Tokens/s 1300583.07
2066: Loss 3.921434 | Grad Norm 0.2398 | LR 5.9282e-04 | Time 402.71ms | Tokens/s 1301885.88
2067: Loss 3.918423 | Grad Norm 0.2542 | LR 5.9281e-04 | Time 403.27ms | Tokens/s 1300103.26
2068: Loss 3.851894 | Grad Norm 0.2566 | LR 5.9279e-04 | Time 404.12ms | Tokens/s 1297355.79
2069: Loss 3.948044 | Grad Norm 0.2698 | LR 5.9278e-04 | Time 402.95ms | Tokens/s 1301130.98
2070: Loss 3.922008 | Grad Norm 0.2853 | LR 5.9277e-04 | Time 404.69ms | Tokens/s 1295527.53
2071: Loss 3.931852 | Grad Norm 0.2581 | LR 5.9276e-04 | Time 404.14ms | Tokens/s 1297290.74
2072: Loss 3.875273 | Grad Norm 0.2366 | LR 5.9275e-04 | Time 403.99ms | Tokens/s 1297784.56
2073: Loss 4.035584 | Grad Norm 0.2610 | LR 5.9274e-04 | Time 404.65ms | Tokens/s 1295645.85
2074: Loss 3.886029 | Grad Norm 0.2577 | LR 5.9273e-04 | Time 403.62ms | Tokens/s 1298952.08
2075: Loss 3.858135 | Grad Norm 0.2818 | LR 5.9272e-04 | Time 405.14ms | Tokens/s 1294104.89
2076: Loss 3.831360 | Grad Norm 0.2550 | LR 5.9271e-04 | Time 405.74ms | Tokens/s 1292190.85
2077: Loss 3.836365 | Grad Norm 0.2844 | LR 5.9270e-04 | Time 405.40ms | Tokens/s 1293276.07
2078: Loss 3.836066 | Grad Norm 0.2706 | LR 5.9269e-04 | Time 404.13ms | Tokens/s 1297327.47
2079: Loss 3.847587 | Grad Norm 0.2501 | LR 5.9268e-04 | Time 405.28ms | Tokens/s 1293629.08
2080: Loss 3.811440 | Grad Norm 0.2505 | LR 5.9267e-04 | Time 405.41ms | Tokens/s 1293222.83
2081: Loss 3.761792 | Grad Norm 0.2650 | LR 5.9266e-04 | Time 403.25ms | Tokens/s 1300171.67
2082: Loss 3.828578 | Grad Norm 0.2395 | LR 5.9265e-04 | Time 403.57ms | Tokens/s 1299137.02
2083: Loss 3.814335 | Grad Norm 0.2374 | LR 5.9264e-04 | Time 403.79ms | Tokens/s 1298429.77
2084: Loss 3.835578 | Grad Norm 0.2601 | LR 5.9262e-04 | Time 402.91ms | Tokens/s 1301251.09
2085: Loss 3.856853 | Grad Norm 0.2310 | LR 5.9261e-04 | Time 403.27ms | Tokens/s 1300105.57
2086: Loss 3.929942 | Grad Norm 0.2722 | LR 5.9260e-04 | Time 404.08ms | Tokens/s 1297482.09
2087: Loss 3.907311 | Grad Norm 0.2261 | LR 5.9259e-04 | Time 402.93ms | Tokens/s 1301177.94
2088: Loss 3.905545 | Grad Norm 0.2608 | LR 5.9258e-04 | Time 404.12ms | Tokens/s 1297347.37
2089: Loss 3.895252 | Grad Norm 0.2649 | LR 5.9257e-04 | Time 809.82ms | Tokens/s 647414.39
2090: Loss 3.935232 | Grad Norm 0.2970 | LR 5.9256e-04 | Time 403.64ms | Tokens/s 1298916.02
2091: Loss 3.976435 | Grad Norm 0.2576 | LR 5.9255e-04 | Time 404.94ms | Tokens/s 1294744.92
2092: Loss 4.055217 | Grad Norm 0.2949 | LR 5.9254e-04 | Time 404.16ms | Tokens/s 1297240.99
2093: Loss 3.991261 | Grad Norm 0.2872 | LR 5.9253e-04 | Time 403.43ms | Tokens/s 1299590.01
2094: Loss 3.961284 | Grad Norm 0.2774 | LR 5.9252e-04 | Time 403.29ms | Tokens/s 1300036.39
2095: Loss 3.937173 | Grad Norm 0.3077 | LR 5.9251e-04 | Time 962.29ms | Tokens/s 544832.17
2096: Loss 3.948996 | Grad Norm 0.2885 | LR 5.9250e-04 | Time 403.13ms | Tokens/s 1300535.38
2097: Loss 3.974244 | Grad Norm 0.2378 | LR 5.9248e-04 | Time 401.93ms | Tokens/s 1304441.32
2098: Loss 3.978806 | Grad Norm 0.2985 | LR 5.9247e-04 | Time 402.18ms | Tokens/s 1303629.35
2099: Loss 3.914497 | Grad Norm 0.2713 | LR 5.9246e-04 | Time 403.07ms | Tokens/s 1300733.08
2100: Loss 3.968649 | Grad Norm 0.2469 | LR 5.9245e-04 | Time 402.96ms | Tokens/s 1301099.42
2101: Loss 3.954808 | Grad Norm 0.3351 | LR 5.9244e-04 | Time 404.72ms | Tokens/s 1295449.69
2102: Loss 4.038053 | Grad Norm 0.2720 | LR 5.9243e-04 | Time 405.17ms | Tokens/s 1294006.65
2103: Loss 3.909224 | Grad Norm 0.2790 | LR 5.9242e-04 | Time 404.90ms | Tokens/s 1294851.65
2104: Loss 3.993875 | Grad Norm 0.2701 | LR 5.9241e-04 | Time 402.99ms | Tokens/s 1300989.34
2105: Loss 3.909940 | Grad Norm 0.2641 | LR 5.9240e-04 | Time 403.07ms | Tokens/s 1300739.24
2106: Loss 3.851294 | Grad Norm 0.2934 | LR 5.9239e-04 | Time 404.30ms | Tokens/s 1296795.00
2107: Loss 3.922666 | Grad Norm 0.2458 | LR 5.9238e-04 | Time 405.08ms | Tokens/s 1294278.55
2108: Loss 3.944778 | Grad Norm 0.3030 | LR 5.9236e-04 | Time 403.01ms | Tokens/s 1300932.39
2109: Loss 3.864424 | Grad Norm 0.2483 | LR 5.9235e-04 | Time 405.13ms | Tokens/s 1294113.26
2110: Loss 3.926734 | Grad Norm 0.2551 | LR 5.9234e-04 | Time 403.24ms | Tokens/s 1300193.97
2111: Loss 3.921738 | Grad Norm 0.2543 | LR 5.9233e-04 | Time 404.64ms | Tokens/s 1295696.23
2112: Loss 3.931785 | Grad Norm 0.2385 | LR 5.9232e-04 | Time 403.35ms | Tokens/s 1299839.67
2113: Loss 3.927881 | Grad Norm 0.2360 | LR 5.9231e-04 | Time 403.89ms | Tokens/s 1298104.78
2114: Loss 3.868639 | Grad Norm 0.2405 | LR 5.9230e-04 | Time 404.14ms | Tokens/s 1297301.45
2115: Loss 3.865476 | Grad Norm 0.2517 | LR 5.9229e-04 | Time 403.07ms | Tokens/s 1300724.62
2116: Loss 3.884635 | Grad Norm 0.2389 | LR 5.9228e-04 | Time 404.53ms | Tokens/s 1296030.71
2117: Loss 3.891726 | Grad Norm 0.2398 | LR 5.9227e-04 | Time 402.56ms | Tokens/s 1302397.86
2118: Loss 3.903135 | Grad Norm 0.2407 | LR 5.9226e-04 | Time 404.14ms | Tokens/s 1297302.98
2119: Loss 3.822807 | Grad Norm 0.2246 | LR 5.9224e-04 | Time 403.36ms | Tokens/s 1299786.65
2120: Loss 3.858104 | Grad Norm 0.2590 | LR 5.9223e-04 | Time 404.09ms | Tokens/s 1297444.58
2121: Loss 3.826375 | Grad Norm 0.2596 | LR 5.9222e-04 | Time 403.34ms | Tokens/s 1299851.96
2122: Loss 3.907278 | Grad Norm 0.2647 | LR 5.9221e-04 | Time 401.98ms | Tokens/s 1304261.05
2123: Loss 3.799005 | Grad Norm 0.2717 | LR 5.9220e-04 | Time 403.12ms | Tokens/s 1300581.53
2124: Loss 3.834634 | Grad Norm 0.2423 | LR 5.9219e-04 | Time 403.38ms | Tokens/s 1299750.55
2125: Loss 3.767579 | Grad Norm 0.2511 | LR 5.9218e-04 | Time 402.71ms | Tokens/s 1301888.97
2126: Loss 3.700412 | Grad Norm 0.2444 | LR 5.9217e-04 | Time 406.16ms | Tokens/s 1290832.34
2127: Loss 3.766813 | Grad Norm 0.2789 | LR 5.9216e-04 | Time 403.76ms | Tokens/s 1298520.24
2128: Loss 3.688396 | Grad Norm 0.2534 | LR 5.9214e-04 | Time 404.03ms | Tokens/s 1297632.16
2129: Loss 3.717405 | Grad Norm 0.2671 | LR 5.9213e-04 | Time 404.92ms | Tokens/s 1294807.43
2130: Loss 3.790447 | Grad Norm 0.2496 | LR 5.9212e-04 | Time 407.89ms | Tokens/s 1285380.17
2131: Loss 3.847611 | Grad Norm 0.2585 | LR 5.9211e-04 | Time 406.28ms | Tokens/s 1290452.08
2132: Loss 3.905585 | Grad Norm 0.2492 | LR 5.9210e-04 | Time 404.02ms | Tokens/s 1297687.29
2133: Loss 3.837408 | Grad Norm 0.2481 | LR 5.9209e-04 | Time 404.50ms | Tokens/s 1296133.07
2134: Loss 3.879300 | Grad Norm 0.2694 | LR 5.9208e-04 | Time 404.57ms | Tokens/s 1295899.34
2135: Loss 3.906856 | Grad Norm 0.2946 | LR 5.9207e-04 | Time 403.99ms | Tokens/s 1297789.92
2136: Loss 3.940615 | Grad Norm 0.4765 | LR 5.9206e-04 | Time 403.38ms | Tokens/s 1299731.34
2137: Loss 3.919170 | Grad Norm 0.4489 | LR 5.9205e-04 | Time 403.79ms | Tokens/s 1298429.77
2138: Loss 3.981121 | Grad Norm 0.3232 | LR 5.9203e-04 | Time 403.64ms | Tokens/s 1298889.17
2139: Loss 3.961070 | Grad Norm 0.3138 | LR 5.9202e-04 | Time 404.31ms | Tokens/s 1296756.00
2140: Loss 4.038877 | Grad Norm 0.2771 | LR 5.9201e-04 | Time 404.92ms | Tokens/s 1294790.66
2141: Loss 3.983928 | Grad Norm 0.3106 | LR 5.9200e-04 | Time 404.19ms | Tokens/s 1297119.33
2142: Loss 3.988166 | Grad Norm 0.2605 | LR 5.9199e-04 | Time 404.22ms | Tokens/s 1297033.64
2143: Loss 3.928326 | Grad Norm 0.2474 | LR 5.9198e-04 | Time 402.11ms | Tokens/s 1303827.22
2144: Loss 3.947675 | Grad Norm 0.2717 | LR 5.9197e-04 | Time 404.40ms | Tokens/s 1296451.72
2145: Loss 3.922962 | Grad Norm 0.2667 | LR 5.9196e-04 | Time 402.53ms | Tokens/s 1302496.61
2146: Loss 3.999551 | Grad Norm 0.2635 | LR 5.9194e-04 | Time 402.90ms | Tokens/s 1301301.14
2147: Loss 3.920872 | Grad Norm 0.2516 | LR 5.9193e-04 | Time 405.72ms | Tokens/s 1292229.58
2148: Loss 3.955825 | Grad Norm 0.2722 | LR 5.9192e-04 | Time 404.83ms | Tokens/s 1295069.75
2149: Loss 3.976626 | Grad Norm 0.3078 | LR 5.9191e-04 | Time 403.31ms | Tokens/s 1299967.99
2150: Loss 3.899739 | Grad Norm 0.2548 | LR 5.9190e-04 | Time 404.33ms | Tokens/s 1296675.71
2151: Loss 3.970211 | Grad Norm 0.2582 | LR 5.9189e-04 | Time 406.13ms | Tokens/s 1290931.61
2152: Loss 3.928737 | Grad Norm 0.2544 | LR 5.9188e-04 | Time 404.75ms | Tokens/s 1295342.86
2153: Loss 3.966802 | Grad Norm 0.2681 | LR 5.9187e-04 | Time 403.47ms | Tokens/s 1299438.72
2154: Loss 3.981739 | Grad Norm 0.2503 | LR 5.9185e-04 | Time 403.09ms | Tokens/s 1300671.54
2155: Loss 3.897041 | Grad Norm 0.2700 | LR 5.9184e-04 | Time 404.72ms | Tokens/s 1295433.66
2156: Loss 3.905362 | Grad Norm 0.2239 | LR 5.9183e-04 | Time 403.05ms | Tokens/s 1300806.95
2157: Loss 3.951019 | Grad Norm 0.2448 | LR 5.9182e-04 | Time 403.09ms | Tokens/s 1300667.69
2158: Loss 3.902805 | Grad Norm 0.2442 | LR 5.9181e-04 | Time 403.69ms | Tokens/s 1298734.21
2159: Loss 3.931056 | Grad Norm 0.2364 | LR 5.9180e-04 | Time 404.13ms | Tokens/s 1297323.65
2160: Loss 3.878060 | Grad Norm 0.2363 | LR 5.9179e-04 | Time 406.33ms | Tokens/s 1290305.94
2161: Loss 3.846012 | Grad Norm 0.2392 | LR 5.9178e-04 | Time 403.83ms | Tokens/s 1298288.72
2162: Loss 3.816944 | Grad Norm 0.2288 | LR 5.9176e-04 | Time 404.16ms | Tokens/s 1297219.56
2163: Loss 3.852426 | Grad Norm 0.2328 | LR 5.9175e-04 | Time 403.38ms | Tokens/s 1299725.20
2164: Loss 3.828810 | Grad Norm 0.2471 | LR 5.9174e-04 | Time 405.45ms | Tokens/s 1293117.12
2165: Loss 3.866674 | Grad Norm 0.2308 | LR 5.9173e-04 | Time 405.18ms | Tokens/s 1293964.77
2166: Loss 3.804541 | Grad Norm 0.2447 | LR 5.9172e-04 | Time 403.26ms | Tokens/s 1300138.62
2167: Loss 3.781256 | Grad Norm 0.2517 | LR 5.9171e-04 | Time 402.81ms | Tokens/s 1301589.21
2168: Loss 3.769584 | Grad Norm 0.2472 | LR 5.9170e-04 | Time 406.90ms | Tokens/s 1288503.53
2169: Loss 3.823961 | Grad Norm 0.3086 | LR 5.9168e-04 | Time 403.33ms | Tokens/s 1299904.21
2170: Loss 3.833350 | Grad Norm 0.2427 | LR 5.9167e-04 | Time 403.44ms | Tokens/s 1299533.94
2171: Loss 3.728743 | Grad Norm 0.2507 | LR 5.9166e-04 | Time 403.56ms | Tokens/s 1299173.10
2172: Loss 3.767118 | Grad Norm 0.2934 | LR 5.9165e-04 | Time 407.56ms | Tokens/s 1286396.78
2173: Loss 3.691576 | Grad Norm 0.2613 | LR 5.9164e-04 | Time 403.53ms | Tokens/s 1299269.81
2174: Loss 3.725719 | Grad Norm 0.2506 | LR 5.9163e-04 | Time 404.74ms | Tokens/s 1295369.56
2175: Loss 3.767591 | Grad Norm 0.2576 | LR 5.9162e-04 | Time 403.98ms | Tokens/s 1297798.34
2176: Loss 3.682914 | Grad Norm 0.2301 | LR 5.9161e-04 | Time 403.74ms | Tokens/s 1298590.79
2177: Loss 3.634024 | Grad Norm 0.2302 | LR 5.9159e-04 | Time 404.26ms | Tokens/s 1296921.19
2178: Loss 3.851408 | Grad Norm 0.3106 | LR 5.9158e-04 | Time 403.96ms | Tokens/s 1297873.41
2179: Loss 3.785054 | Grad Norm 0.2369 | LR 5.9157e-04 | Time 402.34ms | Tokens/s 1303093.23
2180: Loss 3.903610 | Grad Norm 0.2569 | LR 5.9156e-04 | Time 404.60ms | Tokens/s 1295819.16
2181: Loss 3.887667 | Grad Norm 0.2687 | LR 5.9155e-04 | Time 404.32ms | Tokens/s 1296703.23
2182: Loss 3.806896 | Grad Norm 0.2610 | LR 5.9154e-04 | Time 404.44ms | Tokens/s 1296334.02
2183: Loss 3.905088 | Grad Norm 0.2420 | LR 5.9152e-04 | Time 403.96ms | Tokens/s 1297885.66
2184: Loss 3.947665 | Grad Norm 0.2452 | LR 5.9151e-04 | Time 402.84ms | Tokens/s 1301478.28
2185: Loss 3.966453 | Grad Norm 0.2181 | LR 5.9150e-04 | Time 403.56ms | Tokens/s 1299144.70
2186: Loss 3.953051 | Grad Norm 0.2625 | LR 5.9149e-04 | Time 403.14ms | Tokens/s 1300520.77
2187: Loss 4.041165 | Grad Norm 0.2738 | LR 5.9148e-04 | Time 402.78ms | Tokens/s 1301679.35
2188: Loss 4.038936 | Grad Norm 0.6410 | LR 5.9147e-04 | Time 402.90ms | Tokens/s 1301291.90
2189: Loss 3.954479 | Grad Norm 0.3026 | LR 5.9146e-04 | Time 404.48ms | Tokens/s 1296214.82
2190: Loss 3.908407 | Grad Norm 0.3280 | LR 5.9144e-04 | Time 403.14ms | Tokens/s 1300523.84
2191: Loss 3.969036 | Grad Norm 0.3335 | LR 5.9143e-04 | Time 404.35ms | Tokens/s 1296629.07
2192: Loss 3.979053 | Grad Norm 0.2692 | LR 5.9142e-04 | Time 405.66ms | Tokens/s 1292446.03
2193: Loss 3.879371 | Grad Norm 0.2372 | LR 5.9141e-04 | Time 403.72ms | Tokens/s 1298628.37
2194: Loss 3.901059 | Grad Norm 0.2741 | LR 5.9140e-04 | Time 404.07ms | Tokens/s 1297520.37
2195: Loss 3.945328 | Grad Norm 0.2885 | LR 5.9139e-04 | Time 402.43ms | Tokens/s 1302819.16
2196: Loss 3.903971 | Grad Norm 0.2869 | LR 5.9137e-04 | Time 404.14ms | Tokens/s 1297290.74
2197: Loss 3.938088 | Grad Norm 0.2710 | LR 5.9136e-04 | Time 405.43ms | Tokens/s 1293174.16
2198: Loss 3.914711 | Grad Norm 0.2372 | LR 5.9135e-04 | Time 404.79ms | Tokens/s 1295198.66
2199: Loss 3.924212 | Grad Norm 0.2404 | LR 5.9134e-04 | Time 405.22ms | Tokens/s 1293849.05
2200: Loss 3.952168 | Grad Norm 2.0586 | LR 5.9133e-04 | Time 404.16ms | Tokens/s 1297214.97
2201: Loss 3.910345 | Grad Norm 0.2662 | LR 5.9132e-04 | Time 404.71ms | Tokens/s 1295455.79
2202: Loss 3.885185 | Grad Norm 0.2402 | LR 5.9131e-04 | Time 404.05ms | Tokens/s 1297596.94
2203: Loss 3.892074 | Grad Norm 0.2561 | LR 5.9129e-04 | Time 402.79ms | Tokens/s 1301632.35
2204: Loss 3.865654 | Grad Norm 0.2464 | LR 5.9128e-04 | Time 403.31ms | Tokens/s 1299959.54
2205: Loss 3.937442 | Grad Norm 0.2465 | LR 5.9127e-04 | Time 404.43ms | Tokens/s 1296371.47
2206: Loss 3.901732 | Grad Norm 0.2446 | LR 5.9126e-04 | Time 404.53ms | Tokens/s 1296041.40
2207: Loss 3.888143 | Grad Norm 0.2599 | LR 5.9125e-04 | Time 403.07ms | Tokens/s 1300723.85
2208: Loss 3.902044 | Grad Norm 0.2939 | LR 5.9124e-04 | Time 402.32ms | Tokens/s 1303161.19
2209: Loss 3.888103 | Grad Norm 0.2820 | LR 5.9122e-04 | Time 405.21ms | Tokens/s 1293872.65
2210: Loss 3.860343 | Grad Norm 0.3022 | LR 5.9121e-04 | Time 404.57ms | Tokens/s 1295929.89
2211: Loss 3.852925 | Grad Norm 0.2695 | LR 5.9120e-04 | Time 404.85ms | Tokens/s 1295027.80
2212: Loss 3.877284 | Grad Norm 0.2950 | LR 5.9119e-04 | Time 406.07ms | Tokens/s 1291134.75
2213: Loss 3.843622 | Grad Norm 0.2507 | LR 5.9118e-04 | Time 403.59ms | Tokens/s 1299045.70
2214: Loss 3.736160 | Grad Norm 0.2460 | LR 5.9117e-04 | Time 405.28ms | Tokens/s 1293649.63
2215: Loss 3.788284 | Grad Norm 0.2420 | LR 5.9115e-04 | Time 405.11ms | Tokens/s 1294188.66
2216: Loss 3.801987 | Grad Norm 0.2680 | LR 5.9114e-04 | Time 403.24ms | Tokens/s 1300183.20
2217: Loss 3.734119 | Grad Norm 0.2272 | LR 5.9113e-04 | Time 406.62ms | Tokens/s 1289379.91
2218: Loss 3.680875 | Grad Norm 0.2517 | LR 5.9112e-04 | Time 404.87ms | Tokens/s 1294945.44
2219: Loss 3.752528 | Grad Norm 0.2575 | LR 5.9111e-04 | Time 405.12ms | Tokens/s 1294142.20
2220: Loss 3.778452 | Grad Norm 0.2848 | LR 5.9109e-04 | Time 405.84ms | Tokens/s 1291856.08
2221: Loss 3.717470 | Grad Norm 0.2644 | LR 5.9108e-04 | Time 405.23ms | Tokens/s 1293817.08
2222: Loss 3.706398 | Grad Norm 0.2574 | LR 5.9107e-04 | Time 404.22ms | Tokens/s 1297037.46
2223: Loss 3.714116 | Grad Norm 0.2551 | LR 5.9106e-04 | Time 402.56ms | Tokens/s 1302383.98
2224: Loss 3.796553 | Grad Norm 0.2585 | LR 5.9105e-04 | Time 404.01ms | Tokens/s 1297719.46
2225: Loss 3.895482 | Grad Norm 0.2330 | LR 5.9104e-04 | Time 404.34ms | Tokens/s 1296649.71
2226: Loss 3.875132 | Grad Norm 0.3228 | LR 5.9102e-04 | Time 403.07ms | Tokens/s 1300748.47
2227: Loss 3.818598 | Grad Norm 0.2493 | LR 5.9101e-04 | Time 403.55ms | Tokens/s 1299175.40
2228: Loss 3.801620 | Grad Norm 0.2598 | LR 5.9100e-04 | Time 403.46ms | Tokens/s 1299479.42
2229: Loss 3.865204 | Grad Norm 0.2552 | LR 5.9099e-04 | Time 404.22ms | Tokens/s 1297051.23
2230: Loss 3.859035 | Grad Norm 0.2632 | LR 5.9098e-04 | Time 402.14ms | Tokens/s 1303748.37
